min_size_pct,min_bars_in,rr_ratio,risk_per_trade,total_return_pct,cagr_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,win_rate_pct,profit_factor,total_trades,final_capital
4.0,6,2.0,0.1,-88.14,-29.01,-0.263,-0.071,-92.0,-0.315,36.49,0.926,148,1186.36
1.5,3,1.5,0.01,-88.24,-29.11,-2.778,-1.418,-88.42,-0.329,32.98,0.657,849,1176.29
1.0,8,2.0,0.03,-88.3,-29.17,-1.12,-0.44,-91.31,-0.319,33.81,0.784,352,1169.72
4.0,2,2.0,0.05,-88.42,-29.29,-0.765,-0.264,-90.82,-0.323,29.5,0.8,261,1157.72
2.0,5,2.0,0.02,-88.46,-29.32,-1.705,-0.725,-90.92,-0.323,28.3,0.672,424,1154.22
4.0,8,3.0,0.15,-88.47,-29.34,0.028,0.008,-96.25,-0.305,31.07,1.056,103,1152.96
4.0,6,3.0,0.1,-88.52,-29.38,-0.177,-0.055,-94.79,-0.31,31.65,0.95,139,1148.29
5.0,4,4.0,0.08,-88.53,-29.39,-0.488,-0.133,-93.23,-0.315,25.47,0.754,106,1147.08
5.0,4,2.0,0.08,-88.56,-29.43,-0.656,-0.15,-92.9,-0.317,29.31,0.734,116,1143.76
5.0,6,3.0,0.1,-88.58,-29.44,-0.46,-0.101,-93.11,-0.316,30.12,0.761,83,1142.29
1.5,3,2.0,0.01,-88.59,-29.45,-2.638,-1.413,-88.79,-0.332,29.89,0.652,813,1141.48
0.5,10,4.0,0.03,-88.68,-29.55,-1.044,-0.424,-92.15,-0.321,27.59,0.723,261,1131.58
1.0,3,2.5,0.01,-88.71,-29.57,-2.244,-1.403,-89.14,-0.332,29.51,0.727,932,1128.97
4.0,8,4.0,0.2,-88.73,-29.59,0.284,0.087,-98.67,-0.3,32.65,1.247,98,1127.19
5.0,6,2.5,0.1,-88.8,-29.67,-0.483,-0.103,-92.7,-0.32,31.03,0.765,87,1119.6
3.0,2,1.5,0.03,-88.84,-29.71,-1.211,-0.501,-91.48,-0.325,32.82,0.783,457,1115.88
2.0,5,1.5,0.02,-88.95,-29.81,-1.901,-0.752,-89.72,-0.332,31.35,0.657,437,1105.39
1.0,6,4.0,0.02,-88.98,-29.85,-1.306,-0.679,-91.13,-0.328,29.31,0.739,447,1101.93
3.0,10,1.5,0.08,-89.08,-29.95,-0.568,-0.141,-91.27,-0.328,37.18,0.828,156,1092.24
5.0,6,2.0,0.1,-89.09,-29.96,-0.536,-0.109,-93.99,-0.319,32.22,0.757,90,1091.06
1.5,2,3.0,0.01,-89.16,-30.03,-2.174,-1.447,-89.33,-0.336,29.27,0.731,1018,1083.85
5.0,8,2.0,0.15,-89.19,-30.07,-0.251,-0.047,-95.25,-0.316,34.25,0.88,73,1080.82
1.5,5,4.0,0.02,-89.23,-30.1,-1.295,-0.702,-91.6,-0.329,28.45,0.747,485,1077.48
1.0,10,3.0,0.03,-89.23,-30.11,-1.235,-0.453,-91.24,-0.33,28.68,0.687,258,1076.87
1.5,5,3.0,0.02,-89.31,-30.19,-1.373,-0.71,-91.34,-0.33,28.86,0.752,499,1069.29
3.0,10,2.0,0.08,-89.34,-30.22,-0.504,-0.134,-94.27,-0.321,32.88,0.834,146,1066.05
4.0,4,2.0,0.08,-89.34,-30.22,-0.412,-0.124,-91.39,-0.331,33.16,0.884,190,1065.88
4.0,2,3.0,0.05,-89.41,-30.29,-0.664,-0.256,-90.85,-0.333,26.4,0.805,250,1059.34
4.0,3,1.5,0.08,-89.44,-30.33,-0.442,-0.134,-94.07,-0.322,36.32,0.9,234,1055.7
7.0,2,3.0,0.2,-89.46,-30.35,-0.036,-0.007,-97.88,-0.31,32.26,0.998,62,1053.74
1.0,6,2.0,0.02,-89.5,-30.39,-1.625,-0.72,-91.39,-0.333,33.19,0.727,479,1050.09
3.0,5,3.0,0.05,-89.5,-30.39,-0.609,-0.237,-95.63,-0.318,26.58,0.828,237,1049.78
1.0,6,1.5,0.02,-89.56,-30.46,-1.723,-0.731,-90.96,-0.335,36.29,0.734,507,1043.52
1.0,6,2.5,0.02,-89.69,-30.59,-1.534,-0.716,-92.0,-0.333,31.05,0.727,467,1031.32
4.0,3,2.5,0.08,-89.72,-30.63,-0.301,-0.106,-91.08,-0.336,30.56,0.926,216,1027.7
3.0,5,2.5,0.05,-89.75,-30.66,-0.657,-0.245,-95.54,-0.321,28.4,0.825,243,1024.69
5.0,5,2.5,0.1,-89.8,-30.71,-0.465,-0.106,-93.2,-0.33,29.47,0.783,95,1019.92
4.0,2,2.5,0.05,-89.86,-30.77,-0.747,-0.273,-90.93,-0.338,27.27,0.79,253,1014.47
3.0,3,2.5,0.05,-89.97,-30.9,-0.531,-0.233,-93.75,-0.33,29.6,0.893,348,1003.12
5.0,5,1.5,0.1,-89.99,-30.92,-0.608,-0.12,-94.25,-0.328,35.29,0.754,102,1001.07
0.5,6,4.0,0.02,-90.04,-30.98,-1.307,-0.698,-92.03,-0.337,28.78,0.753,469,995.83
1.0,8,4.0,0.03,-90.06,-31.0,-0.975,-0.447,-93.18,-0.333,28.66,0.768,321,994.32
5.0,4,3.0,0.08,-90.07,-31.01,-0.647,-0.158,-93.36,-0.332,27.52,0.701,109,993.42
1.0,6,3.0,0.02,-90.2,-31.15,-1.49,-0.727,-92.32,-0.337,29.96,0.724,464,980.28
0.5,4,1.5,0.01,-90.25,-31.22,-2.9,-1.503,-90.7,-0.344,34.44,0.666,871,974.63
0.5,10,3.0,0.03,-90.32,-31.29,-1.27,-0.473,-92.2,-0.339,28.46,0.688,267,967.99
2.0,8,1.5,0.03,-90.32,-31.29,-1.559,-0.504,-90.7,-0.345,33.1,0.655,284,968.15
2.0,10,4.0,0.05,-90.4,-31.38,-0.636,-0.241,-94.19,-0.333,27.27,0.794,198,960.39
5.0,8,1.5,0.2,-90.41,-31.4,-0.08,-0.014,-97.46,-0.322,40.79,0.987,76,959.06
1.5,5,2.5,0.02,-90.44,-31.43,-1.527,-0.756,-91.76,-0.343,29.53,0.734,508,956.24
1.0,8,2.5,0.03,-90.49,-31.49,-1.156,-0.478,-93.49,-0.337,30.47,0.757,338,950.85
2.0,4,3.0,0.02,-90.64,-31.66,-1.548,-0.78,-92.26,-0.343,27.03,0.702,492,936.16
0.5,4,2.0,0.01,-90.69,-31.73,-2.734,-1.508,-90.87,-0.349,30.7,0.664,837,930.64
4.0,4,1.5,0.1,-90.72,-31.75,-0.323,-0.091,-95.46,-0.333,38.19,0.928,199,928.36
0.5,6,2.5,0.02,-90.77,-31.82,-1.53,-0.738,-92.68,-0.343,30.77,0.744,494,922.54
2.0,8,2.0,0.03,-90.81,-31.87,-1.493,-0.51,-91.54,-0.348,29.26,0.645,270,918.67
1.5,2,2.5,0.01,-90.91,-31.99,-2.474,-1.576,-91.13,-0.351,30.03,0.704,1039,908.73
4.0,4,2.5,0.08,-90.96,-32.05,-0.394,-0.128,-92.28,-0.347,30.05,0.88,183,903.85
5.0,6,4.0,0.1,-91.0,-32.1,-0.45,-0.108,-96.06,-0.334,27.16,0.749,81,899.7
1.0,2,4.0,0.01,-91.04,-32.15,-1.948,-1.51,-91.18,-0.353,29.44,0.785,1172,895.61
2.0,4,4.0,0.02,-91.05,-32.15,-1.494,-0.788,-92.2,-0.349,26.25,0.692,480,895.02
2.0,4,2.5,0.02,-91.09,-32.2,-1.639,-0.801,-91.84,-0.351,27.83,0.699,503,891.23
3.0,8,4.0,0.08,-91.13,-32.26,-0.323,-0.113,-95.05,-0.339,26.49,0.884,151,886.77
1.0,2,3.0,0.01,-91.21,-32.36,-2.083,-1.539,-91.49,-0.354,30.35,0.787,1219,878.53
1.0,5,4.0,0.02,-91.28,-32.44,-1.272,-0.748,-91.83,-0.353,28.65,0.779,555,872.21
5.0,5,3.0,0.1,-91.32,-32.48,-0.507,-0.117,-94.65,-0.343,27.47,0.748,91,868.35
1.0,3,1.5,0.01,-91.38,-32.57,-2.916,-1.621,-92.02,-0.354,34.03,0.683,1005,861.6
3.0,10,3.0,0.08,-91.43,-32.62,-0.493,-0.143,-94.51,-0.345,28.68,0.814,136,857.11
3.0,6,3.0,0.05,-91.44,-32.64,-0.743,-0.273,-94.3,-0.346,26.51,0.775,215,855.63
5.0,3,4.0,0.1,-91.45,-32.65,-0.312,-0.094,-94.82,-0.344,27.2,0.858,125,855.2
0.5,8,2.0,0.03,-91.47,-32.67,-1.249,-0.501,-93.45,-0.35,33.96,0.772,374,853.18
5.0,3,1.5,0.08,-91.48,-32.69,-0.793,-0.183,-94.25,-0.347,31.25,0.725,144,851.85
0.5,6,3.0,0.02,-91.52,-32.74,-1.517,-0.759,-93.44,-0.35,29.51,0.734,488,848.14
5.0,8,3.0,0.15,-91.57,-32.8,-0.278,-0.055,-95.79,-0.342,31.34,0.842,67,843.06
1.0,8,1.5,0.03,-91.59,-32.83,-1.424,-0.524,-92.71,-0.354,36.63,0.743,374,841.06
4.0,4,3.0,0.08,-91.59,-32.83,-0.356,-0.123,-94.16,-0.349,28.18,0.887,181,840.77
0.5,6,2.0,0.02,-91.76,-33.05,-1.733,-0.785,-93.1,-0.355,32.81,0.724,506,823.68
5.0,5,2.0,0.1,-91.84,-33.15,-0.587,-0.127,-95.41,-0.347,30.3,0.746,99,816.17
1.0,3,2.0,0.01,-91.85,-33.17,-2.771,-1.617,-92.21,-0.36,30.44,0.675,956,814.71
1.5,8,4.0,0.03,-91.88,-33.21,-1.188,-0.505,-94.31,-0.352,27.65,0.696,293,811.92
1.5,5,2.0,0.02,-91.94,-33.29,-1.777,-0.828,-92.64,-0.359,31.05,0.705,525,806.15
1.5,10,2.0,0.05,-91.98,-33.34,-0.837,-0.283,-95.9,-0.348,34.39,0.806,253,801.87
2.0,6,2.0,0.03,-91.99,-33.35,-1.358,-0.539,-95.11,-0.351,30.56,0.718,360,801.3
5.0,2,2.0,0.08,-91.99,-33.35,-0.695,-0.181,-95.59,-0.349,28.29,0.749,152,801.32
5.0,2,3.0,0.08,-92.06,-33.45,-0.607,-0.173,-94.32,-0.355,25.35,0.748,142,793.69
3.0,6,2.5,0.05,-92.07,-33.46,-0.84,-0.291,-94.48,-0.354,27.98,0.758,218,792.89
3.0,5,4.0,0.05,-92.07,-33.47,-0.68,-0.272,-96.24,-0.348,24.78,0.787,226,792.57
1.0,10,2.0,0.05,-92.12,-33.52,-0.795,-0.28,-95.95,-0.349,35.16,0.832,273,788.42
0.5,6,1.5,0.02,-92.14,-33.55,-1.874,-0.811,-93.06,-0.361,36.25,0.726,538,786.31
3.0,3,3.0,0.05,-92.17,-33.6,-0.587,-0.264,-94.45,-0.356,28.11,0.868,338,782.86
1.5,4,4.0,0.02,-92.21,-33.65,-1.327,-0.805,-92.63,-0.363,28.31,0.773,611,778.98
4.0,3,3.0,0.08,-92.32,-33.8,-0.326,-0.121,-93.58,-0.361,28.64,0.91,213,768.47
2.0,8,2.5,0.03,-92.33,-33.82,-1.53,-0.545,-93.36,-0.362,26.44,0.615,261,766.72
5.0,6,1.5,0.15,-92.41,-33.92,-0.307,-0.06,-96.93,-0.35,38.71,0.877,93,759.28
0.5,8,2.5,0.03,-92.45,-33.98,-1.222,-0.518,-94.66,-0.359,30.83,0.76,360,754.98
3.0,4,2.5,0.05,-92.52,-34.09,-0.703,-0.285,-94.89,-0.359,27.8,0.829,295,747.64
1.5,5,1.5,0.02,-92.55,-34.13,-1.998,-0.871,-93.12,-0.367,33.76,0.689,545,744.54
2.0,6,4.0,0.03,-92.55,-34.13,-1.171,-0.535,-95.0,-0.359,26.44,0.704,329,744.82
2.0,6,3.0,0.03,-92.67,-34.29,-1.258,-0.546,-95.81,-0.358,27.19,0.707,342,733.22
0.5,8,4.0,0.03,-92.69,-34.32,-1.078,-0.503,-95.03,-0.361,28.74,0.759,341,731.45
1.0,8,3.0,0.03,-92.72,-34.37,-1.272,-0.533,-94.93,-0.362,29.31,0.717,331,727.8
3.0,4,4.0,0.05,-92.75,-34.41,-0.624,-0.274,-95.7,-0.36,25.27,0.827,277,725.4
3.0,10,4.0,0.1,-92.77,-34.44,-0.242,-0.078,-95.91,-0.359,27.91,0.911,129,722.96
1.0,5,3.0,0.02,-92.77,-34.44,-1.493,-0.821,-93.87,-0.367,29.44,0.759,574,722.89
2.0,8,3.0,0.03,-92.79,-34.48,-1.53,-0.558,-93.63,-0.368,25.2,0.598,254,720.6
0.5,3,4.0,0.01,-92.8,-34.48,-2.181,-1.602,-93.39,-0.369,25.87,0.733,1005,720.14
1.5,8,2.0,0.03,-92.84,-34.55,-1.516,-0.558,-93.99,-0.368,30.94,0.676,320,715.85
1.5,8,1.5,0.03,-92.85,-34.56,-1.621,-0.568,-93.44,-0.37,34.22,0.68,339,714.9
1.5,4,3.0,0.02,-92.93,-34.67,-1.494,-0.85,-93.48,-0.371,28.91,0.761,626,707.24
5.0,4,1.5,0.1,-92.93,-34.68,-0.665,-0.142,-95.84,-0.362,33.61,0.75,122,706.59
2.0,6,2.5,0.03,-92.96,-34.72,-1.338,-0.56,-95.65,-0.363,28.08,0.703,349,703.88
1.5,2,2.0,0.01,-93.1,-34.93,-2.916,-1.775,-93.23,-0.375,30.8,0.668,1078,689.98
1.5,2,1.5,0.01,-93.11,-34.96,-3.139,-1.813,-93.21,-0.375,33.33,0.665,1119,688.51
5.0,2,2.5,0.08,-93.13,-34.98,-0.71,-0.191,-94.39,-0.371,26.71,0.724,146,687.17
2.0,6,1.5,0.03,-93.17,-35.04,-1.586,-0.588,-94.39,-0.371,33.16,0.692,374,683.05
4.0,3,4.0,0.1,-93.18,-35.06,-0.071,-0.029,-97.34,-0.36,27.72,1.009,202,681.83
2.0,10,2.0,0.05,-93.26,-35.18,-0.999,-0.315,-94.96,-0.37,31.65,0.734,218,673.74
5.0,3,2.0,0.1,-93.26,-35.18,-0.551,-0.136,-95.97,-0.367,29.63,0.792,135,674.13
0.5,3,3.0,0.01,-93.29,-35.22,-2.424,-1.664,-93.67,-0.376,27.58,0.724,1037,671.31
3.0,10,2.5,0.1,-93.3,-35.23,-0.361,-0.102,-97.31,-0.362,31.65,0.879,139,670.36
5.0,8,4.0,0.2,-93.37,-35.35,0.003,0.001,-98.72,-0.358,32.81,1.033,64,663.11
0.5,10,2.0,0.05,-93.37,-35.35,-0.844,-0.302,-96.64,-0.366,34.98,0.826,283,662.82
5.0,10,3.0,0.15,-93.46,-35.48,-0.376,-0.072,-96.95,-0.366,30.77,0.779,65,654.39
5.0,5,4.0,0.1,-93.48,-35.53,-0.517,-0.129,-96.54,-0.368,24.72,0.726,89,651.69
5.0,4,2.5,0.1,-93.52,-35.59,-0.594,-0.139,-95.68,-0.372,29.09,0.737,110,647.76
1.5,10,4.0,0.05,-93.55,-35.63,-0.71,-0.284,-96.3,-0.37,29.06,0.798,234,645.48
3.0,5,2.0,0.05,-93.56,-35.66,-0.934,-0.323,-95.82,-0.372,29.92,0.762,254,643.61
4.0,10,3.0,0.2,-93.57,-35.67,0.114,0.029,-98.16,-0.363,34.41,1.113,93,642.65
2.0,2,3.0,0.02,-93.64,-35.78,-1.49,-0.916,-94.46,-0.379,29.33,0.78,757,636.2
2.0,10,1.5,0.05,-93.64,-35.79,-1.121,-0.332,-94.64,-0.378,35.34,0.725,232,635.51
5.0,2,1.5,0.08,-93.67,-35.82,-0.864,-0.209,-96.31,-0.372,30.63,0.715,160,633.29
5.0,2,4.0,0.1,-93.69,-35.85,-0.332,-0.108,-96.8,-0.37,24.82,0.853,137,631.48
5.0,10,2.5,0.2,-93.76,-35.98,-0.088,-0.017,-97.14,-0.37,34.33,0.97,67,623.68
2.0,4,2.0,0.02,-93.8,-36.05,-2.045,-0.939,-94.03,-0.383,28.41,0.648,521,619.51
5.0,3,3.0,0.1,-93.8,-36.05,-0.506,-0.136,-95.64,-0.377,28.12,0.78,128,619.6
2.0,4,1.5,0.02,-93.85,-36.13,-2.221,-0.959,-94.21,-0.384,31.1,0.64,537,614.65
5.0,3,2.5,0.1,-93.9,-36.21,-0.543,-0.14,-95.36,-0.38,29.01,0.778,131,610.22
1.5,4,2.5,0.02,-93.91,-36.23,-1.679,-0.911,-94.26,-0.384,29.72,0.74,636,608.62
1.0,5,2.0,0.02,-93.91,-36.22,-1.836,-0.906,-94.2,-0.384,32.39,0.728,599,609.42
0.5,3,2.5,0.01,-93.92,-36.24,-2.652,-1.75,-94.06,-0.385,28.4,0.708,1060,608.21
1.0,5,1.5,0.02,-94.06,-36.48,-2.012,-0.934,-94.8,-0.385,35.57,0.721,627,594.25
3.0,4,3.0,0.05,-94.06,-36.48,-0.747,-0.312,-95.45,-0.382,25.69,0.805,288,594.28
3.0,6,2.0,0.05,-94.09,-36.54,-1.058,-0.342,-95.42,-0.383,29.52,0.714,227,590.68
1.0,2,2.5,0.01,-94.11,-36.56,-2.59,-1.826,-94.24,-0.388,30.53,0.734,1248,589.48
3.0,8,2.5,0.08,-94.17,-36.67,-0.561,-0.171,-96.44,-0.38,29.01,0.814,162,583.15
2.0,2,4.0,0.02,-94.18,-36.69,-1.454,-0.936,-94.7,-0.387,28.1,0.767,733,581.87
0.5,8,3.0,0.03,-94.2,-36.73,-1.322,-0.572,-95.99,-0.383,29.46,0.723,353,579.84
1.5,8,2.5,0.03,-94.2,-36.72,-1.562,-0.598,-95.67,-0.384,27.92,0.645,308,580.3
1.0,5,2.5,0.02,-94.21,-36.73,-1.75,-0.907,-94.79,-0.388,30.19,0.725,583,579.39
3.0,3,2.0,0.05,-94.23,-36.78,-0.823,-0.332,-95.36,-0.386,30.51,0.827,354,576.64
2.0,3,4.0,0.02,-94.26,-36.84,-1.653,-0.941,-94.96,-0.388,26.7,0.698,588,573.7
5.0,4,2.0,0.1,-94.29,-36.89,-0.656,-0.15,-96.79,-0.381,29.31,0.734,116,570.68
3.0,6,4.0,0.05,-94.35,-36.99,-0.869,-0.328,-95.81,-0.386,23.76,0.711,202,564.97
2.0,5,3.0,0.03,-94.36,-37.0,-1.283,-0.604,-96.97,-0.382,26.38,0.724,398,564.34
2.0,3,3.0,0.02,-94.39,-37.07,-1.758,-0.96,-95.13,-0.39,27.15,0.698,604,560.58
2.0,2,2.5,0.02,-94.4,-37.09,-1.639,-0.975,-94.91,-0.391,29.84,0.768,774,559.68
1.0,4,4.0,0.02,-94.4,-37.07,-1.35,-0.88,-94.88,-0.391,29.0,0.797,700,560.42
5.0,4,4.0,0.1,-94.47,-37.22,-0.488,-0.133,-97.07,-0.383,25.47,0.754,106,552.51
0.5,8,1.5,0.03,-94.48,-37.23,-1.616,-0.608,-95.19,-0.391,36.75,0.722,400,551.88
2.0,5,4.0,0.03,-94.51,-37.28,-1.238,-0.604,-96.92,-0.385,25.78,0.713,384,548.89
4.0,3,2.0,0.1,-94.54,-37.33,-0.323,-0.105,-95.76,-0.39,33.03,0.927,221,546.21
3.0,8,3.0,0.08,-94.57,-37.39,-0.535,-0.171,-96.5,-0.387,27.5,0.815,160,543.31
4.0,4,4.0,0.1,-94.57,-37.4,-0.171,-0.065,-97.57,-0.383,27.17,0.956,173,542.67
1.5,6,1.5,0.03,-94.66,-37.55,-1.555,-0.626,-95.65,-0.393,35.65,0.736,446,534.47
2.0,3,2.5,0.02,-94.68,-37.6,-1.84,-0.986,-95.22,-0.395,27.61,0.699,623,531.57
1.5,10,1.5,0.05,-94.69,-37.62,-1.104,-0.352,-95.77,-0.393,36.76,0.759,272,530.72
3.0,10,1.5,0.1,-94.73,-37.68,-0.565,-0.141,-95.88,-0.393,37.18,0.829,156,527.41
4.0,2,4.0,0.08,-94.91,-38.03,-0.309,-0.132,-97.39,-0.39,26.47,0.915,238,509.47
4.0,8,2.5,0.2,-94.97,-38.15,0.105,0.028,-98.15,-0.389,34.29,1.102,105,503.19
1.5,6,2.5,0.03,-95.01,-38.23,-1.394,-0.617,-96.56,-0.396,30.73,0.727,410,499.05
3.0,10,2.0,0.1,-95.01,-38.24,-0.502,-0.134,-97.48,-0.392,32.88,0.835,146,498.68
1.5,6,2.0,0.03,-95.02,-38.26,-1.496,-0.63,-96.15,-0.398,32.62,0.724,423,497.58
4.0,4,2.0,0.1,-95.24,-38.7,-0.409,-0.124,-96.3,-0.402,33.16,0.885,190,476.27
0.5,5,4.0,0.02,-95.25,-38.72,-1.533,-0.92,-96.02,-0.403,27.38,0.747,599,474.97
5.0,4,3.0,0.1,-95.26,-38.74,-0.647,-0.158,-97.08,-0.399,27.52,0.701,109,474.27
3.0,6,1.5,0.05,-95.28,-38.79,-1.293,-0.384,-95.84,-0.405,32.48,0.674,234,471.65
1.5,10,2.5,0.05,-95.29,-38.81,-1.0,-0.348,-97.19,-0.399,30.58,0.743,242,470.63
4.0,3,1.5,0.1,-95.29,-38.81,-0.442,-0.134,-97.64,-0.397,36.32,0.899,234,470.93
1.5,6,4.0,0.03,-95.35,-38.93,-1.252,-0.613,-96.83,-0.402,29.22,0.726,397,465.31
1.5,8,3.0,0.03,-95.38,-38.99,-1.66,-0.645,-96.44,-0.404,27.06,0.609,303,462.26
1.0,10,2.5,0.05,-95.39,-39.03,-0.939,-0.344,-97.24,-0.401,31.3,0.776,262,460.62
3.0,4,1.5,0.05,-95.4,-39.04,-1.095,-0.383,-96.1,-0.406,33.23,0.762,319,459.86
3.0,8,2.0,0.08,-95.53,-39.32,-0.696,-0.202,-96.55,-0.407,30.64,0.785,173,446.86
2.0,5,2.5,0.03,-95.57,-39.4,-1.465,-0.665,-97.37,-0.405,26.83,0.701,410,443.07
3.0,3,1.5,0.05,-95.58,-39.43,-1.047,-0.389,-96.51,-0.409,33.79,0.789,367,442.06
1.0,10,1.5,0.05,-95.58,-39.43,-1.127,-0.373,-96.24,-0.41,37.41,0.77,294,441.97
0.5,5,3.0,0.02,-95.6,-39.46,-1.697,-0.957,-96.5,-0.409,28.76,0.742,619,440.37
3.0,8,1.5,0.08,-95.6,-39.47,-0.786,-0.213,-96.34,-0.41,34.78,0.777,184,440.01
1.5,4,1.5,0.02,-95.64,-39.57,-2.214,-1.065,-95.93,-0.413,33.67,0.694,683,435.59
1.0,4,3.0,0.02,-95.65,-39.58,-1.628,-0.984,-96.11,-0.412,30.04,0.769,719,435.06
5.0,10,4.0,0.2,-95.65,-39.59,-0.104,-0.023,-98.78,-0.401,32.26,0.946,62,434.87
3.0,5,1.5,0.05,-95.66,-39.6,-1.25,-0.394,-96.93,-0.409,32.82,0.7,262,434.33
1.5,6,3.0,0.03,-95.67,-39.62,-1.396,-0.643,-96.99,-0.408,29.66,0.716,408,433.48
4.0,3,2.5,0.1,-95.68,-39.65,-0.297,-0.105,-96.34,-0.412,30.56,0.928,216,432.16
1.0,2,1.5,0.01,-95.72,-39.73,-3.369,-2.108,-95.78,-0.415,34.7,0.686,1337,428.38
2.0,10,2.5,0.05,-95.72,-39.74,-1.135,-0.369,-96.87,-0.41,28.1,0.678,210,428.15
1.0,2,2.0,0.01,-95.86,-40.06,-3.129,-2.081,-95.94,-0.418,31.6,0.689,1291,414.25
5.0,3,1.5,0.1,-95.95,-40.27,-0.787,-0.182,-97.49,-0.413,31.25,0.727,144,405.28
2.0,2,2.0,0.02,-95.99,-40.37,-1.964,-1.106,-96.38,-0.419,30.51,0.734,803,400.98
3.0,4,2.0,0.05,-95.99,-40.36,-1.037,-0.387,-96.46,-0.418,29.08,0.757,306,401.34
4.0,5,1.5,0.15,-96.0,-40.39,-0.188,-0.049,-98.68,-0.409,40.49,0.968,163,400.04
4.0,6,1.5,0.15,-96.07,-40.57,-0.22,-0.055,-98.93,-0.41,40.79,0.952,152,392.74
1.5,4,2.0,0.02,-96.08,-40.6,-2.115,-1.076,-96.27,-0.422,30.75,0.687,657,391.51
2.0,3,2.0,0.02,-96.11,-40.66,-2.19,-1.108,-96.4,-0.422,28.04,0.662,642,389.07
3.0,2,2.5,0.05,-96.13,-40.7,-0.754,-0.365,-98.19,-0.415,29.0,0.856,438,387.29
4.0,2,1.5,0.08,-96.14,-40.73,-0.698,-0.225,-98.06,-0.415,33.58,0.835,271,386.16
5.0,8,2.5,0.2,-96.19,-40.87,-0.162,-0.033,-98.14,-0.416,32.86,0.923,70,380.63
2.0,10,3.0,0.05,-96.2,-40.89,-1.159,-0.385,-96.77,-0.423,26.83,0.657,205,379.67
4.0,4,2.5,0.1,-96.24,-40.98,-0.391,-0.127,-96.81,-0.423,30.05,0.881,183,376.26
2.0,5,2.0,0.03,-96.26,-41.04,-1.688,-0.72,-97.37,-0.421,28.3,0.675,424,373.91
0.5,10,1.5,0.05,-96.27,-41.06,-1.177,-0.395,-96.87,-0.424,37.79,0.768,307,373.04
3.0,10,3.0,0.1,-96.31,-41.17,-0.494,-0.143,-97.8,-0.421,28.68,0.813,136,368.59
4.0,8,2.0,0.2,-96.32,-41.2,0.009,0.002,-98.36,-0.419,36.94,1.046,111,367.51
0.5,10,2.5,0.05,-96.35,-41.26,-1.01,-0.374,-97.84,-0.422,31.0,0.765,271,365.33
5.0,2,2.0,0.1,-96.35,-41.26,-0.688,-0.179,-98.22,-0.42,28.29,0.751,152,364.96
0.5,5,2.5,0.02,-96.37,-41.31,-1.922,-1.034,-97.03,-0.426,29.5,0.718,634,363.22
5.0,10,2.0,0.2,-96.37,-41.31,-0.249,-0.046,-98.28,-0.42,34.78,0.875,69,363.16
1.5,3,4.0,0.02,-96.37,-41.31,-1.634,-1.06,-96.59,-0.428,28.1,0.75,751,363.11
2.0,5,1.5,0.03,-96.45,-41.54,-1.884,-0.748,-96.81,-0.429,31.35,0.659,437,354.59
3.0,8,4.0,0.1,-96.46,-41.54,-0.326,-0.114,-98.2,-0.423,26.49,0.883,151,354.37
5.0,2,3.0,0.1,-96.46,-41.55,-0.602,-0.172,-97.59,-0.426,25.35,0.75,142,353.96
4.0,5,2.5,0.15,-96.47,-41.58,-0.044,-0.014,-97.99,-0.424,33.33,1.02,150,352.78
1.0,10,4.0,0.05,-96.48,-41.61,-0.877,-0.36,-97.89,-0.425,28.17,0.76,252,351.87
4.0,5,2.0,0.15,-96.48,-41.62,-0.11,-0.031,-97.81,-0.425,36.08,0.995,158,351.52
0.5,3,2.0,0.01,-96.51,-41.69,-3.453,-2.108,-96.58,-0.432,29.11,0.63,1089,348.83
4.0,4,3.0,0.1,-96.66,-42.09,-0.353,-0.122,-97.77,-0.431,28.18,0.888,181,334.13
3.0,2,2.0,0.05,-96.67,-42.12,-0.894,-0.405,-98.13,-0.429,30.43,0.835,447,332.99
1.5,5,3.0,0.03,-96.68,-42.15,-1.342,-0.699,-97.56,-0.432,28.86,0.757,499,331.89
0.5,3,1.5,0.01,-96.68,-42.15,-3.738,-2.165,-96.93,-0.435,32.98,0.626,1143,332.23
1.0,4,2.5,0.02,-96.71,-42.22,-1.903,-1.09,-96.97,-0.435,30.74,0.736,732,329.4
1.0,6,4.0,0.03,-96.74,-42.31,-1.298,-0.676,-97.59,-0.434,29.31,0.74,447,326.32
0.5,4,4.0,0.02,-96.75,-42.35,-1.493,-1.025,-97.15,-0.436,27.68,0.796,773,324.85
1.5,5,4.0,0.03,-96.75,-42.34,-1.273,-0.693,-97.73,-0.433,28.45,0.751,485,325.42
1.5,3,3.0,0.02,-96.77,-42.4,-1.809,-1.116,-96.99,-0.437,28.37,0.739,772,323.17
3.0,2,4.0,0.05,-96.78,-42.43,-0.719,-0.374,-97.64,-0.435,27.21,0.839,408,322.26
1.0,6,1.5,0.03,-96.79,-42.47,-1.705,-0.725,-97.37,-0.436,36.29,0.737,507,320.84
1.0,6,2.0,0.03,-96.79,-42.46,-1.607,-0.714,-97.58,-0.435,33.19,0.73,479,321.06
2.0,3,1.5,0.02,-96.79,-42.45,-2.526,-1.192,-97.02,-0.438,30.72,0.634,664,321.41
